WARNING 2023-08-01 15:26:10,601 log log.py: 224 Method Not Allowed: /menu/
WARNING 2023-08-01 15:26:10,602 basehttp basehttp.py: 161 "PUT /menu/ HTTP/1.1" 405 45
INFO 2023-08-01 15:26:14,212 basehttp basehttp.py: 161 "GET /menu/ HTTP/1.1" 200 2
WARNING 2023-08-01 15:26:16,759 log log.py: 224 Bad Request: /menu/
WARNING 2023-08-01 15:26:16,759 basehttp basehttp.py: 161 "POST /menu/ HTTP/1.1" 400 37
WARNING 2023-08-01 15:26:41,700 log log.py: 224 Bad Request: /menu/
WARNING 2023-08-01 15:26:41,701 basehttp basehttp.py: 161 "POST /menu/ HTTP/1.1" 400 37
WARNING 2023-08-01 15:26:46,919 log log.py: 224 Bad Request: /menu/
WARNING 2023-08-01 15:26:46,920 basehttp basehttp.py: 161 "POST /menu/ HTTP/1.1" 400 37
INFO 2023-08-01 15:26:50,533 basehttp basehttp.py: 161 "GET /menu/ HTTP/1.1" 200 2
INFO 2023-08-01 15:35:03,830 autoreload autoreload.py: 251 D:\python 项目\ERP_system\erp_system\erp_system\settings\env.py changed, reloading.
INFO 2023-08-01 15:35:05,035 autoreload autoreload.py: 637 Watching for file changes with StatReloader
INFO 2023-08-01 15:35:18,945 autoreload autoreload.py: 251 D:\python 项目\ERP_system\erp_system\erp_system\urls.py changed, reloading.
INFO 2023-08-01 15:35:20,054 autoreload autoreload.py: 637 Watching for file changes with StatReloader
INFO 2023-08-01 15:35:26,149 autoreload autoreload.py: 251 D:\python 项目\ERP_system\erp_system\erp_system\urls.py changed, reloading.
INFO 2023-08-01 15:35:27,153 autoreload autoreload.py: 637 Watching for file changes with StatReloader
INFO 2023-08-01 15:35:29,059 autoreload autoreload.py: 251 D:\python 项目\ERP_system\erp_system\erp_system\urls.py changed, reloading.
INFO 2023-08-01 15:35:30,121 autoreload autoreload.py: 637 Watching for file changes with StatReloader
INFO 2023-08-01 15:39:57,598 basehttp basehttp.py: 161 "GET /docs/ HTTP/1.1" 200 50700
WARNING 2023-08-01 15:39:57,688 log log.py: 224 Not Found: /static/rest_framework/css/bootstrap.min.css
WARNING 2023-08-01 15:39:57,690 basehttp basehttp.py: 161 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:39:57,692 log log.py: 224 Not Found: /static/rest_framework/css/bootstrap-theme.min.css
WARNING 2023-08-01 15:39:57,694 basehttp basehttp.py: 161 "GET /static/rest_framework/css/bootstrap-theme.min.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:39:57,695 log log.py: 224 Not Found: /static/rest_framework/css/font-awesome-4.0.3.css
WARNING 2023-08-01 15:39:57,696 log log.py: 224 Not Found: /static/rest_framework/docs/css/base.css
WARNING 2023-08-01 15:39:57,697 log log.py: 224 Not Found: /static/rest_framework/docs/css/jquery.json-view.min.css
WARNING 2023-08-01 15:39:57,697 basehttp basehttp.py: 161 "GET /static/rest_framework/css/font-awesome-4.0.3.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:39:57,698 basehttp basehttp.py: 161 "GET /static/rest_framework/docs/css/base.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:39:57,698 basehttp basehttp.py: 161 "GET /static/rest_framework/docs/css/jquery.json-view.min.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:39:57,702 log log.py: 224 Not Found: /static/rest_framework/js/coreapi-0.1.1.js
WARNING 2023-08-01 15:39:57,702 basehttp basehttp.py: 161 "GET /static/rest_framework/js/coreapi-0.1.1.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:39:57,711 log log.py: 224 Not Found: /static/rest_framework/docs/js/jquery.json-view.min.js
WARNING 2023-08-01 15:39:57,712 log log.py: 224 Not Found: /static/rest_framework/docs/js/api.js
WARNING 2023-08-01 15:39:57,714 log log.py: 224 Not Found: /static/rest_framework/js/jquery-3.5.1.min.js
WARNING 2023-08-01 15:39:57,716 log log.py: 224 Not Found: /static/rest_framework/js/bootstrap.min.js
WARNING 2023-08-01 15:39:57,717 basehttp basehttp.py: 161 "GET /static/rest_framework/docs/js/api.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:39:57,717 basehttp basehttp.py: 161 "GET /static/rest_framework/docs/js/jquery.json-view.min.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:39:57,717 basehttp basehttp.py: 161 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:39:57,718 basehttp basehttp.py: 161 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 179
INFO 2023-08-01 15:39:57,724 basehttp basehttp.py: 161 "GET /docs/schema.js HTTP/1.1" 200 7036
WARNING 2023-08-01 15:39:57,740 log log.py: 224 Not Found: /static/rest_framework/js/coreapi-0.1.1.js
WARNING 2023-08-01 15:39:57,740 basehttp basehttp.py: 161 "GET /static/rest_framework/js/coreapi-0.1.1.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:39:57,918 log log.py: 224 Not Found: /static/rest_framework/docs/img/favicon.ico
WARNING 2023-08-01 15:39:57,918 basehttp basehttp.py: 161 "GET /static/rest_framework/docs/img/favicon.ico HTTP/1.1" 404 179
INFO 2023-08-01 15:40:15,139 basehttp basehttp.py: 161 "GET /docs/ HTTP/1.1" 200 50700
WARNING 2023-08-01 15:40:15,190 log log.py: 224 Not Found: /static/rest_framework/css/bootstrap.min.css
